2025-09-21 00:00:00.014,192.168.1.10,198.51.100.1,40882,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,0.0
2025-09-21 00:00:00.079,192.168.1.10,198.51.100.2,56834,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,64.956
2025-09-21 00:00:00.145,192.168.1.10,198.51.100.3,48465,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,66.323
2025-09-21 00:00:00.196,192.168.1.10,198.51.100.4,40908,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,51.084
2025-09-21 00:00:00.200,192.168.1.10,198.51.100.5,48302,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,4.342
2025-09-21 00:00:00.215,192.168.1.10,198.51.100.6,45986,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,14.323
2025-09-21 00:00:00.290,192.168.1.10,198.51.100.7,41302,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,74.974
2025-09-21 00:00:00.335,192.168.1.10,198.51.100.8,56392,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,45.521
2025-09-21 00:00:00.346,192.168.1.10,198.51.100.9,46046,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,11.148
2025-09-21 00:00:00.417,192.168.1.10,198.51.100.10,42091,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,70.362
2025-09-21 00:00:00.422,192.168.1.10,198.51.100.11,53466,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,4.867
2025-09-21 00:00:00.432,192.168.1.10,198.51.100.12,56924,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,10.851
2025-09-21 00:00:00.472,192.168.1.10,198.51.100.13,51448,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,39.928
2025-09-21 00:00:00.519,192.168.1.10,198.51.100.14,51140,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,46.417
2025-09-21 00:00:00.521,192.168.1.10,198.51.100.15,55318,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,2.628
2025-09-21 00:00:00.558,192.168.1.10,198.51.100.16,57329,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,36.35
2025-09-21 00:00:00.662,192.168.1.10,198.51.100.17,53020,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,103.927
2025-09-21 00:00:00.700,192.168.1.10,198.51.100.18,46603,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,37.819
2025-09-21 00:00:00.740,192.168.1.10,198.51.100.19,56520,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,40.824
2025-09-21 00:00:00.832,192.168.1.10,198.51.100.20,50399,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,91.892
2025-09-21 00:00:00.884,192.168.1.10,198.51.100.21,55925,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,51.695
2025-09-21 00:00:00.935,192.168.1.10,198.51.100.22,42792,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,51.427
2025-09-21 00:00:00.955,192.168.1.10,198.51.100.23,45098,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,19.704
2025-09-21 00:00:00.966,192.168.1.10,198.51.100.24,51148,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,10.746
2025-09-21 00:00:01.089,192.168.1.10,198.51.100.25,51007,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,123.275
2025-09-21 00:00:01.159,192.168.1.10,198.51.100.26,47697,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,70.319
2025-09-21 00:00:01.474,192.168.1.10,198.51.100.27,55211,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,314.195
2025-09-21 00:00:01.580,192.168.1.10,198.51.100.28,48739,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,106.846
2025-09-21 00:00:01.583,192.168.1.10,198.51.100.29,48388,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,2.994
2025-09-21 00:00:01.600,192.168.1.10,198.51.100.30,49328,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,16.651
2025-09-21 00:00:01.647,192.168.1.10,198.51.100.31,58079,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,47.383
2025-09-21 00:00:01.722,192.168.1.10,198.51.100.32,48392,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,74.519
2025-09-21 00:00:01.755,192.168.1.10,198.51.100.33,40863,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,33.278
2025-09-21 00:00:01.767,192.168.1.10,198.51.100.34,42701,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,11.285
2025-09-21 00:00:01.883,192.168.1.10,198.51.100.35,48907,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,116.865
2025-09-21 00:00:01.945,192.168.1.10,198.51.100.36,53738,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,61.26
2025-09-21 00:00:01.978,192.168.1.10,198.51.100.37,46398,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,32.955
2025-09-21 00:00:02.109,192.168.1.10,198.51.100.38,41373,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,131.208
2025-09-21 00:00:02.133,192.168.1.10,198.51.100.39,45360,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,23.9
2025-09-21 00:00:02.288,192.168.1.10,198.51.100.40,57028,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,155.152
2025-09-21 00:00:02.301,192.168.1.10,198.51.100.41,50404,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,13.026
2025-09-21 00:00:02.310,192.168.1.10,198.51.100.42,55513,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,8.696
2025-09-21 00:00:02.394,192.168.1.10,198.51.100.43,49060,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,84.386
2025-09-21 00:00:02.441,192.168.1.10,198.51.100.44,51880,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,46.764
2025-09-21 00:00:02.527,192.168.1.10,198.51.100.45,53881,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,86.638
2025-09-21 00:00:02.647,192.168.1.10,198.51.100.46,51160,443,TCP,64,00:11:22:33:44:01,00:11:22:33:44:fe,0x0002,119.96
