2025-09-21 00:00:00.011,192.168.1.99,198.51.100.20,58209,56,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,0.0
2025-09-21 00:00:00.151,192.168.1.99,198.51.100.20,51308,34,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,140.494
2025-09-21 00:00:00.159,192.168.1.99,198.51.100.20,46492,21,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,7.85
2025-09-21 00:00:00.218,192.168.1.99,198.51.100.20,40495,58,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,58.996
2025-09-21 00:00:00.224,192.168.1.99,198.51.100.20,56527,68,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,5.625
2025-09-21 00:00:00.257,192.168.1.99,198.51.100.20,50457,91,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,32.944
2025-09-21 00:00:00.264,192.168.1.99,198.51.100.20,45533,78,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,7.398
2025-09-21 00:00:00.284,192.168.1.99,198.51.100.20,59483,38,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,19.343
2025-09-21 00:00:00.359,192.168.1.99,198.51.100.20,49905,39,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,75.421
2025-09-21 00:00:00.670,192.168.1.99,198.51.100.20,44222,55,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,311.297
2025-09-21 00:00:00.725,192.168.1.99,198.51.100.20,58253,25,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,54.671
2025-09-21 00:00:00.767,192.168.1.99,198.51.100.20,54408,23,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,41.92
2025-09-21 00:00:00.771,192.168.1.99,198.51.100.20,40508,52,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,3.739
2025-09-21 00:00:00.783,192.168.1.99,198.51.100.20,54559,41,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,12.576
2025-09-21 00:00:00.825,192.168.1.99,198.51.100.20,59796,46,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,41.806
2025-09-21 00:00:00.835,192.168.1.99,198.51.100.20,56379,30,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,9.749
2025-09-21 00:00:00.842,192.168.1.99,198.51.100.20,58527,63,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,7.117
2025-09-21 00:00:00.951,192.168.1.99,198.51.100.20,40420,57,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,109.008
2025-09-21 00:00:01.093,192.168.1.99,198.51.100.20,42866,43,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,142.52
2025-09-21 00:00:01.139,192.168.1.99,198.51.100.20,40206,97,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,45.719
2025-09-21 00:00:01.170,192.168.1.99,198.51.100.20,57118,29,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,30.493
2025-09-21 00:00:01.246,192.168.1.99,198.51.100.20,42834,90,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,76.232
2025-09-21 00:00:01.261,192.168.1.99,198.51.100.20,55318,99,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,15.382
2025-09-21 00:00:01.479,192.168.1.99,198.51.100.20,57702,59,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,217.673
2025-09-21 00:00:01.498,192.168.1.99,198.51.100.20,54007,98,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,19.545
2025-09-21 00:00:01.545,192.168.1.99,198.51.100.20,47675,81,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,46.156
2025-09-21 00:00:01.671,192.168.1.99,198.51.100.20,55424,42,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,126.445
2025-09-21 00:00:01.860,192.168.1.99,198.51.100.20,45661,64,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,188.734
2025-09-21 00:00:01.865,192.168.1.99,198.51.100.20,54873,66,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,5.04
2025-09-21 00:00:01.907,192.168.1.99,198.51.100.20,47673,89,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,42.296
2025-09-21 00:00:01.913,192.168.1.99,198.51.100.20,46804,54,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,5.764
2025-09-21 00:00:01.914,192.168.1.99,198.51.100.20,53695,93,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,1.324
2025-09-21 00:00:02.141,192.168.1.99,198.51.100.20,41968,32,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,226.451
2025-09-21 00:00:02.210,192.168.1.99,198.51.100.20,56585,33,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,69.429
2025-09-21 00:00:02.276,192.168.1.99,198.51.100.20,59500,88,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,65.852
2025-09-21 00:00:02.323,192.168.1.99,198.51.100.20,52294,20,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,47.407
2025-09-21 00:00:02.475,192.168.1.99,198.51.100.20,52883,82,TCP,60,00:11:22:33:44:99,00:11:22:33:44:fe,0x0002,152.04
